v1,v2,v1+v2,v1-v2,r,q,odchylka,n,U
0.0004680942912059191,-0.00023756509562500086,0.00070565938683092,0.00023052919558091823,9.645242756790467e-07,8.293349201661284e-19,0.1763014299840826,5.0,350
0.00025287852513398144,-5.7528829780170995e-05,0.0003104073549141524,0.00019534969535381044,8.878846838529041e-07,3.358228430922996e-19,0.09604132257180087,2.0,350
-1.2416294198310664e-05,0.00022307941905565546,0.00023549571325396615,0.0002106631248573448,9.220287354511551e-07,2.64575197444319e-19,0.348651504274035,2.0,350
-0.00011795479486867971,0.0003112351078571431,0.00042918990272582287,0.00019328031298846343,8.831693840089097e-07,4.618651225624725e-19,0.11726464634939537,3.0,350
-0.00010346911830357272,0.0002785388664699154,0.0003820079847734881,0.00017506974816634268,8.405348965314202e-07,3.9124595099153393e-19,0.44196515345969,2.0,350
-0.00010926338892999741,0.00023880672504464305,0.00034807011397464046,0.00012954333611464564,7.230323581228251e-07,3.066522361180691e-19,0.08602728556538697,2.0,350
-0.00016679221870169095,0.0003675223082089117,0.0005343145269106025,0.00020073008950722074,9.000288575131657e-07,5.859695965342361e-19,0.3426654458734535,4.0,350
-3.435174727678531e-05,0.0002549479074983501,0.0002892996547751354,0.00022059616022156482,9.435157834905269e-07,3.3259732472200943e-19,0.075909220393795,2.0,350
-8.650018290178463e-05,0.0002648809428569114,0.000351381125758696,0.00017838075995512678,8.484459875890641e-07,3.632656192869985e-19,0.26732565921940976,2.0,350
-7.90504063860855e-05,0.00026446706638406773,0.00034351747277015316,0.00018541665999798223,8.650168594636467e-07,3.6207210819162987e-19,0.25987634888719713,2.0,350
-0.0001179547948660723,0.00026901970759130056,0.00038697450245737285,0.00015106491272522826,7.807859636442254e-07,3.6815950250359407e-19,0.29787087572514226,2.0,350
-3.559337669489661e-05,0.00025039526629227555,0.0002859886429871722,0.00021480188959737892,9.310419383546252e-07,3.2444396306605336e-19,0.025019939630784638,2.0,350
-0.00011216052424107234,0.00028855467712499995,0.00040071520136607236,0.0001763941528839276,8.437082344762333e-07,4.1195499429197093e-19,0.42877916485723144,3.0,350
0.0002599144251810878,-6.456472982142834e-05,0.00032447915500251616,0.00019534969535965946,8.878846838661964e-07,3.5104681198323984e-19,0.19106186255391266,2.0,350
0.0004751301912488852,-0.00031247673727678537,0.0007876069285256706,0.00016265345397209984,8.101806011371772e-07,7.775226240723623e-19,0.1470854862538058,5.0,350
0.0004846493501337518,-0.0002524646486607144,0.0007371139987944661,0.00023218470147303745,9.679813630176288e-07,8.694073780945554e-19,0.42641403978030734,5.0,350
0.00027026133700892873,-4.759579441964316e-05,0.00031785713142857186,0.00022266554258928558,9.47930949318154e-07,3.671388381562898e-19,0.29150038993946437,2.0,350
0.00010777343362499926,-1.3244047142856985e-05,0.00012101748076785624,9.452938648214227e-05,6.176374409298097e-07,9.107588277251952e-20,0.4315490512107948,1.0,350
-0.00020900761897321344,0.0004548502440624995,0.0006638578630357128,0.0002458426250892861,9.960446052114234e-07,8.057040705791687e-19,0.028809267849855935,5.0,350
-9.933035357111499e-05,0.00025825891928571464,0.00035758927285682964,0.00015892856571459964,8.008499951387211e-07,3.4894527822350844e-19,0.17794512052226352,2.0,350
-0.00030047431955357,0.0005094819385267854,0.0008099562580803552,0.0002090076189732154,9.183986869843744e-07,9.063887074225567e-19,0.34276665763335057,6.0,350
-0.00021314638370535386,0.00040559894374999977,0.0006187453274553537,0.0001924525600446459,8.812761998783847e-07,6.644245033702133e-19,0.14701156707927243,4.0,350
-0.00017962238937260834,0.00034186196687500194,0.0005214843562476103,0.0001622395775023936,8.091491804844091e-07,5.141520242422532e-19,0.20908452496039365,3.0,350
-5.6701076830357334e-05,0.0003070963431293227,0.00036379741995968,0.00025039526629896535,1.0052249338970965e-06,4.455993347185777e-19,0.21878770878031872,3.0,350
-7.367001223045122e-05,0.00022829426262500018,0.0003019642748554514,0.00015462425039454897,7.89930711325866e-07,2.9064725821830742e-19,0.1859225003632936,2.0,350
-5.132068267857139e-05,0.0002268043073302893,0.0002781249900088607,0.00017548362465171792,8.41527850121863e-07,2.8518729420822215e-19,0.2200009152784701,2.0,350
-9.80887241502768e-05,0.000281436001785715,0.00037952472593599183,0.0001833472776354382,8.601762122947642e-07,3.9778570322497126e-19,0.4827830763694143,2.0,350
-9.643321825892806e-05,0.0002760556076339291,0.00037248882589285717,0.00017962238937500104,8.513936953258504e-07,3.864251156282641e-19,0.4118758657933599,2.0,350
-9.063894763392758e-05,0.00032199589616187534,0.0004126348437958029,0.00023135694852794775,9.662543654575343e-07,4.858240762937384e-19,0.032275380778886475,3.0,350
-2.4832587373391488e-06,0.0002371512191517859,0.00023963447788912504,0.00023466796041444674,9.73143967113279e-07,2.8415026436617433e-19,0.22647354644809803,2.0,350
-6.208147098214154e-06,0.00020942149544642805,0.0002156296425446422,0.0002032133483482139,9.055789339040118e-07,2.3793396436956563e-19,0.4850669977350677,1.0,350
-9.7674847678572e-05,0.0002450148721428574,0.0003426897198214294,0.0001473400244642854,7.710997531218907e-07,3.2198327033094907e-19,0.009661503595171705,2.0,350
-3.517950022321464e-05,0.00025229909807594373,0.0002874785982991584,0.0002171195978527291,9.360514238471542e-07,3.2788903490938405e-19,0.04652238680310239,2.0,350
-5.007905325811149e-05,0.0002963355548214293,0.00034641460807954073,0.0002462565015633178,9.968826740237002e-07,4.207866106631717e-19,0.3736565511342258,3.0,350
-3.2696241383929046e-05,0.00031289061374999806,0.0003455868551339271,0.000280194372366069,1.0633589712413904e-06,4.47773905677349e-19,0.20521510440808832,3.0,350
-5.5459447410714114e-05,0.0003095796019640514,0.00036503904937476545,0.0002541201545533373,1.0126742119068235e-06,4.5043356151966575e-19,0.1886148383333257,3.0,350
-0.00011174664776828997,0.00033027342562499983,0.0004420200733932898,0.00021852677785670984,9.390798596114357e-07,5.057852794245932e-19,0.15686341125727132,3.0,350
-0.00022018228375000166,0.00039152714366099306,0.0006117094274109948,0.0001713448599109914,8.315449600294917e-07,6.198014329531475e-19,0.13150373185914566,4.0,350
-0.00016223957750000032,0.0003344121903571432,0.0004966517678571435,0.0001721726128571429,8.335511027756235e-07,5.044357787166995e-19,0.1484404903429617,3.0,350
-4.428478263392911e-05,0.00020983537191916039,0.00025412015455308955,0.00016555058928523127,8.173641035814401e-07,2.5309078809609364e-19,0.42033154943580553,2.0,350
-0.00010678013008928646,0.0002259765543671169,0.00033275668445640336,0.00011919642427783044,6.935564403871552e-07,2.8120967854840385e-19,0.24482723951394325,2.0,350
-9.394995941964373e-05,0.0002665364487595469,0.0003604864081791906,0.00017258648933990314,8.345523657455802e-07,3.665761062635643e-19,0.2879880937245294,2.0,350
-9.312220647149961e-05,0.00026198380754505695,0.0003551060140165566,0.00016886160107355732,8.254972800624722e-07,3.571867504760381e-19,0.2293843443733441,2.0,350
-6.208147099330967e-05,0.00019700520124999967,0.0002590866722433093,0.00013492373025669,7.378946560198608e-07,2.329491363189332e-19,0.453954148222419,1.0,350
-0.00012747395374999976,0.0002226655425888581,0.00035013949633885783,9.519158883885835e-05,6.197970189892039e-07,2.644309299927093e-19,0.3495519508824061,2.0,350
0.0003464146080803572,-0.00011091889481637217,0.00045733350289672934,0.00023549571326398502,9.748587593734255e-07,5.432458065431897e-19,0.39067363120207466,3.0,350
0.00019410806593750027,-9.188057704789124e-05,0.00028598864298539153,0.00010222748888960904,6.422942612853809e-07,2.238228880999574e-19,0.39699258714789987,1.0,350
0.00025743116633928563,-1.158854124999198e-06,0.00025859002046428484,0.0002562723122142864,1.016953367895394e-06,3.2043095641543463e-19,2.7277794923508125e-05,2.0,350
0.0002342540838392843,-9.188057705356972e-05,0.00032613466089285407,0.00014237350678571458,7.579922868538174e-07,3.0121972668825306e-19,0.11993434246867762,2.0,350
0.0003128906137499994,-0.00017506974816964145,0.00048796036191964097,0.00013782086558035796,7.457747614324866e-07,4.4341858649146905e-19,0.23239886862893133,3.0,350
0.00029592167834821613,-4.92513003124999e-05,0.0003451729786607159,0.0002466703780357162,9.977200388685766e-07,4.1963060181322215e-19,0.38087179086134304,3.0,350
0.0002748139782129255,-6.91173710267855e-05,0.000343931349239711,0.00020569660718613997,9.110952017723621e-07,3.8181869548343885e-19,0.38312485265865437,2.0,350
0.00019452194241071554,-8.194754168709753e-05,0.00027646948409781305,0.00011257440072361801,6.740157067598352e-07,2.270590862772976e-19,0.41719134743852226,1.0,350
0.0002313569485267869,-4.22154002678576e-05,0.0002735723487946445,0.0001891415482589293,8.736624399134762e-07,2.912309526714144e-19,0.18227936613751416,2.0,350
0.00022018228374999982,-0.00011133277129502773,0.0003315150550450275,0.00010884951245497208,6.627709115287673e-07,2.6772465135779434e-19,0.3289941590934826,2.0,350
0.00029592167834821407,-4.842354736607152e-05,0.0003443452257142856,0.0002474981309821425,9.993926637458532e-07,4.193260949030992e-19,0.3827723735041113,3.0,350
0.0003294456726783213,-6.29092239330294e-05,0.00039235489661135073,0.0002665364487452919,1.0371187806996648e-06,4.958259382558858e-19,0.09470209297713339,3.0,350
0.00030916572549107257,-7.242838281249913e-05,0.0003815941083035717,0.00023673734267857344,9.774253072692501e-07,4.544717648456904e-19,0.16341035562942574,3.0,350
-0.00030295757839285723,0.0005052603984978239,0.0008082179768906812,0.0002023028201049667,9.035478643070915e-07,8.898183065036359e-19,0.4461909653362479,6.0,350
-0.00015363094685714275,0.00027398622526785595,0.00042761717212499864,0.00012035527841071321,6.96919740414268e-07,3.631278597421503e-19,0.26646583177014627,2.0,350
-0.00017175873638415536,0.00032323752558035683,0.0004949962619645122,0.00015147878919620147,7.81854801871397e-07,4.715738276040572e-19,0.05666767573108178,3.0,350
-0.0004971484196252457,0.000610467797991569,0.0011076162176168146,0.00011331937836632337,6.762422282529616e-07,9.126689164009978e-19,0.30356867630490125,6.0,350
0.0004122209673214293,-7.615327106558017e-05,0.0004883742383870095,0.00033606769625584915,1.164564587306882e-06,6.93007593406722e-19,0.3254131829182709,4.0,350
0.00048257996776789123,-0.00023922060151785685,0.0007218005692857481,0.00024335936625003438,9.91001308981747e-07,8.715917583962332e-19,0.44004786925530226,5.0,350
0.00031040735491011726,-0.0001618257010250055,0.0004722330559351228,0.00014858165388511175,7.743419527915994e-07,4.455647652975356e-19,0.21900347413545118,3.0,350
0.0002213411378757949,-5.0079053247418295e-05,0.0002714201911232132,0.00017126208462837661,8.313440795242822e-07,2.749442406822149e-19,0.28393302681123167,2.0,350
-0.00014195963031249915,0.0002955078018733279,0.0004374674321858271,0.00015354817156082876,7.871772241219583e-07,4.1960428394149513e-19,0.3810360540965476,3.0,350
-7.077287692316479e-05,0.0002943489477500003,0.0003651218246731651,0.0002235760708268355,9.498671207537639e-07,4.22593015350008e-19,0.36238185988918836,3.0,350
-0.00017879463642648028,0.0004387090616071424,0.0006175036980336227,0.00025991442518066214,1.0241542863232954e-06,7.705957622478625e-19,0.19031955718895777,5.0,350
-5.835658272321407e-05,0.000195349695359764,0.00025370627808297806,0.00013699311263654993,7.435318247466819e-07,2.29854199462647e-19,0.43463707174902555,1.0,350
-8.815568879464316e-05,0.00017051710696373758,0.00025867279575838073,8.236141816909442e-05,5.765169804229043e-07,1.8171238429100613e-19,0.13415949549421624,1.0,350
0.0004743024383038178,-0.00022432104848360126,0.000698623486787419,0.0002499813898202165,1.00439382590273e-06,8.550054498523634e-19,0.3365242739669325,5.0,350
0.0002885546771230333,-6.721353924579879e-05,0.0003557682163688321,0.00022134113787723454,9.451076193014377e-07,4.0970388057656623e-19,0.44282951153957306,3.0,350
0.00029550780187500187,-7.38355628190881e-05,0.00036934336469409,0.00022167223905591375,9.458142419194782e-07,4.2565507634290647e-19,0.3432699784154605,3.0,350
0.0002512230192413228,-6.257812274999861e-05,0.0003138011419913214,0.00018864489649132417,8.725146455407549e-07,3.336175678033114e-19,0.08227707684389696,2.0,350
0.00033399831388524566,-9.560546531245938e-05,0.000429603779197705,0.0002383928485727863,9.80836924301952e-07,5.134362958556781e-19,0.20461729974073561,3.0,350
0.00045112535580312224,-0.00023590958973267144,0.0006870349455357936,0.0002152157660704508,9.319384642609868e-07,7.801672782813776e-19,0.1305788530094265,5.0,350
-2.9799106071429296e-05,0.0003273762903124997,0.000357175396383929,0.0002975771842410704,1.0958472201412132e-06,4.769284305395007e-19,0.023246872919377104,3.0,350
-0.00010462797242857091,0.00024451822037499646,0.0003491461928035674,0.00013989024794642553,7.513528104442578e-07,3.196486632337902e-19,0.004909967787045888,2.0,350
0.0004734746853571436,-0.000287230272410714,0.0007607049577678576,0.00018624441294642956,8.669455505126169e-07,7.031334974364761e-19,0.38861410480709946,4.0,400
0.0005413504269668451,-0.00017879463642857173,0.0007201450633954169,0.0003625557905382734,1.2095884136548437e-06,9.287254050909046e-19,0.20335195644287118,6.0,400
0.00028019437236607216,-6.994512397321384e-05,0.00035013949633928593,0.00021024924839285834,9.211225645039395e-07,3.4386521359969354e-19,0.146237851073876,2.0,400
0.0002851608900446431,-7.367001223542074e-05,0.00035883090228006385,0.00021149087780922233,9.238384108753938e-07,3.534398969640914e-19,0.20599832417785358,2.0,400
0.00022018228374999982,-2.8557476651785077e-05,0.0002487397604017849,0.00019162480709821475,8.793789399814787e-07,2.332120528726282e-19,0.4555951442781321,1.0,400
0.00023988280387334505,-0.00010346911830357151,0.0003433519221769166,0.00013641368556977353,7.41957734727177e-07,2.716116346432649e-19,0.3047335176449406,2.0,400
0.0002818498782587904,-0.00012416294196466204,0.0004060128202234524,0.00015768693629412834,7.97715540858178e-07,3.453166504209736e-19,0.15529700716490202,2.0,400
0.00027398622526979055,-4.09737708471274e-05,0.000314959996116918,0.00023301245442266315,9.697052848940733e-07,3.2563035191814155e-19,0.03242479641693219,2.0,400
0.0003555198904910727,-0.00011340215366071249,0.0004689220441517852,0.0002421177368303602,9.884700115935328e-07,4.94189902289686e-19,0.08449075964795272,3.0,400
0.00029012740772321575,-0.00010553850067097144,0.00039566590839418725,0.0001845889070522443,8.630838584807448e-07,3.6409217562777296e-19,0.27248461812090685,2.0,400
-0.00024004835446412356,0.0006439917923214293,0.0008840401467855528,0.00040394343785730573,1.2767635450210551e-06,1.203406025156479e-18,0.4889303737250783,8.0,400
-4.6768041473215226e-05,0.00023301245441964354,0.00027978049589285877,0.00018624441294642831,8.66945550512614e-07,2.586062264782692e-19,0.38590689072382767,2.0,400
0.0005123790738392858,-0.00023259857794485464,0.0007449776517841405,0.0002797804958944312,1.0625733346604113e-06,8.439794603075787e-19,0.2677054601682496,5.0,400
0.00045195310875000005,-0.00015603143040067433,0.0006079845391506742,0.0002959216783493257,1.0927947149933787e-06,7.083711105332861e-19,0.42130471447935314,4.0,400
-0.000402701808437205,0.0006257812274965916,0.0010284830359337965,0.00022307941905938663,9.488115170344512e-07,1.0404154673933243e-18,0.4937625809447699,6.0,400
0.00029385229598214335,-1.696893540178752e-05,0.00031082123138393087,0.00027688336058035584,1.0570575292589536e-06,3.5029909899093526e-19,0.18639500512735152,2.0,400
0.00021811290138392834,-4.635416499495863e-05,0.000264467066378887,0.0001717587363889697,8.325486356749604e-07,2.347528810257999e-19,0.46521223717833804,1.0,400
-2.3177082499999892e-05,0.00025494790750000206,0.00027812499000000193,0.00023177082500000216,9.67118249727315e-07,2.867802974959169e-19,0.21005817080267764,2.0,400
-7.573939459806841e-05,0.00023011531910714216,0.00030585471370521053,0.00015437592450907373,7.892961437716574e-07,2.5738597513820865e-19,0.3935231005359383,2.0,400
0.0003273762903137443,-0.00010098585946428634,0.00042836214977803064,0.00022639043084945792,9.558268548389442e-07,4.365359725311445e-19,0.27535676611830695,3.0,400
0.00014734002446428686,-0.00018376115410400593,0.00033110117856829273,3.642112963971907e-05,3.833777472792769e-07,1.3533724996181664e-19,0.15529132625075692,1.0,400
-0.00021728514842473732,5.910156037499924e-05,0.0002763867087997365,0.00015818358804973808,7.989707981589234e-07,2.354386616841675e-19,0.46949254338062896,1.0,400
0.00021687127196810748,-2.4418711919642276e-05,0.00024128998388774976,0.0001924525600484652,8.812761998871294e-07,2.2671541792004197e-19,0.4150463382681062,1.0,400
0.0005411848763750008,-0.0003801041530005623,0.0009212890293755631,0.0001610807233744385,8.062541830724895e-07,7.9194970281827055e-19,0.0570387433432602,5.0,400
-0.00014278738326029239,0.0003650390493749992,0.0005078264326352916,0.00022225166611470682,9.470495628398478e-07,5.127642399202147e-19,0.2004226565209959,3.0,400
-0.00015065103624999966,0.00023408853325208656,0.0003847395695020862,8.34374970020869e-05,5.802709498436431e-07,2.380276469258756e-19,0.485651718260395,1.0,400
-0.0001340959773141095,0.00030957960196600546,0.00044367557928011485,0.00017548362465189595,8.415278501222899e-07,3.980739314814726e-19,0.48458205564788326,2.0,400
0.0002553617839737329,-8.56724299552662e-05,0.0003410342139289991,0.0001696893540184667,8.275180842577014e-07,3.008882056704962e-19,0.12200353390938168,2.0,400
-9.436383589285765e-05,0.0003062685901785716,0.0004006324260714292,0.00021190475428571395,9.247419205467882e-07,3.9499933290881814e-19,0.4653919207563364,2.0,400
-0.00010595237714285779,0.00028516089004464314,0.00039111326718750097,0.00017920851290178537,8.504122613450712e-07,3.5461882058232336e-19,0.21335658663914447,2.0,400
0.00033482606683035774,-0.0001825195246875001,0.0005173455915178579,0.00015230654214285765,7.839881067971677e-07,4.324341133299914e-19,0.30095855754446443,3.0,400
0.00027357234879464294,-6.746186513392783e-05,0.0003410342139285708,0.00020611048366071512,9.120113359452703e-07,3.3161022054222987e-19,0.0697482006982626,2.0,400
0.00028557476651785844,-8.318917112028491e-05,0.0003687639376381433,0.00020238559539757352,9.0373269561558e-07,3.553187764835173e-19,0.21772536774816897,2.0,400
0.00028838912653571393,-0.0001237490654910714,0.00041213819202678536,0.00016464006104464254,8.151132531111239e-07,3.5817109587921715e-19,0.23552814513969,2.0,400
0.0003036197807500019,-9.684709473214315e-05,0.0004004668754821451,0.00020677268601785876,9.134752395133551e-07,3.900255867904052e-19,0.4343482392241982,2.0,400
-6.2081470599452875e-06,0.00027779388882142794,0.0002840020358813733,0.00027158574176148266,1.0468963319388736e-06,3.169967802509022e-19,0.021461719489149544,2.0,400
-0.0001129882771874992,0.00019824683066964148,0.0003112351078571407,8.525855348214228e-05,5.865690923327784e-07,1.9464241085210716e-19,0.21486237360834703,1.0,400
0.0002607421781246354,-0.0001001581065191533,0.0003609002846437887,0.0001605840716054821,8.050102828436262e-07,3.0975503331537394e-19,0.06666114870219753,2.0,400
0.0002305291955803569,-3.352399433000846e-05,0.00026405318991036536,0.00019700520125034846,8.91638969882811e-07,2.510210717303433e-19,0.43324970291419596,2.0,400
0.00020776598955224044,-1.2002417723214515e-05,0.00021976840727545497,0.00019576357182902592,8.888247420179138e-07,2.0826251842877287e-19,0.29987239864323767,1.0,400
0.00037869697299002355,-0.00010222748888392874,0.00048092446187395226,0.00027646948410609484,1.0562672057601031e-06,5.416021549456392e-19,0.38041476484071124,3.0,400
0.0002769661358750005,-0.0001084356359821434,0.00038540177185714396,0.0001685304998928571,8.246875718878623e-07,3.388698078110676e-19,0.1150589805135529,2.0,400
-4.42847826339287e-05,0.00020263392128571405,0.00024691870391964273,0.00015834913865178535,7.993887792807903e-07,2.1044652373818071e-19,0.31350388760057735,1.0,400
0.0003476562375000013,-0.0001883137953124997,0.0005359700328125009,0.00015934244218750157,8.018920905626846e-07,4.582327842478728e-19,0.1399359189014806,3.0,400
0.0005550911258762096,-0.0001858305364732142,0.0007409216623494238,0.00036926058940299543,1.2207217273377772e-06,9.643144766969196e-19,0.018777556937705775,6.0,400
0.0004080822025884554,-0.000172172612860853,0.0005802548154493083,0.00023590958972760238,9.757150254469433e-07,6.036309035268792e-19,0.23243223801203383,4.0,400
0.00026115605459940065,-8.856956526644232e-05,0.000349725619865843,0.00017258648933295834,8.345523657287892e-07,3.111793439217152e-19,0.05777130112786799,2.0,400
0.00022349329553524074,-7.739490049107157e-05,0.0003008881960263123,0.00014609839504416917,7.678438634768396e-07,2.46324600966968e-19,0.46256276780174277,2.0,400
7.449776518568153e-05,-6.332310040178587e-05,0.00013782086558746743,1.1174664783895655e-05,2.123574234207733e-07,3.1204134423726214e-20,0.19476088816638062,0.0,400
0.00026736420169642825,-5.173455915178602e-05,0.0003190987608482142,0.00021562964254464223,9.328341285392776e-07,3.173651712642914e-19,0.019162403636131087,2.0,400
0.0002727445958482137,-6.001208861607199e-05,0.0003327566844642857,0.00021273250723214171,9.26546296741661e-07,3.2871811104760985e-19,0.051697073043257546,2.0,400
0.00023963447799107033,-5.545944741071578e-05,0.00029509392540178614,0.00018417503058035454,8.621157327069214e-07,2.712411391959346e-19,0.307045968341499,2.0,400
-3.931826495535837e-05,0.0002930245430349722,0.0003323428079903306,0.00025370627807961383,1.0118492225942004e-06,3.585352057604509e-19,0.2378007402675113,2.0,400
-6.911737102177054e-05,0.00028433313709821413,0.00035345050811998467,0.0002152157660764436,9.31938464273962e-07,3.5119277029851596e-19,0.19197286270320157,2.0,400
-0.0001812778952691464,0.0003244791550000015,0.0005057570502691478,0.00014320125973085512,7.601925593649343e-07,4.0991638649529905e-19,0.44150315391942563,3.0,400
-0.00030477863487500013,0.000477613450085083,0.0007823920849600833,0.0001728348152100829,8.351525472827099e-07,6.96658560379612e-19,0.3482007264101199,4.0,400
0.00024791200745535614,-6.911737102419361e-05,0.00031702937847954976,0.00017879463643116251,8.49429693419021e-07,2.8711551903561336e-19,0.20796588252070736,2.0,400
0.0002437732427249555,-5.2562312092517204e-05,0.0002963355548174727,0.0001912109306324383,8.784287733893973e-07,2.775364535692681e-19,0.26775370655375497,2.0,400
0.00019617744830357112,-6.373697687500004e-05,0.00025991442517857115,0.0001324404714285711,7.310726791915773e-07,2.0259123749950142e-19,0.26447504725937376,1.0,400
-0.0005032737914285727,0.0006953124750020164,0.0011985862664305891,0.00019203868357344368,8.803280810502654e-07,9.999793914644318e-19,0.24138044609900255,6.0,450
-0.00014609839504442975,0.00034558685513484135,0.0004916852501792711,0.0001994884600904116,8.972409452227418e-07,4.1809354425059243e-19,0.39046534958646495,3.0,450
-0.0001249906949107149,0.00030006044307461524,0.0004250511379853301,0.00017506974816390035,8.405348965255573e-07,3.385900014018065e-19,0.11331256627105768,2.0,450
-4.221540026785799e-05,0.00029666665597269707,0.00033888205624055506,0.0002544512557048391,1.013333719713065e-06,3.254454958276708e-19,0.03127101545078981,2.0,450
-3.2282364909239104e-05,0.0002734895735,0.00030577193840923913,0.0002412072085907609,9.866095992831307e-07,2.8590395309919184e-19,0.21552788230718978,2.0,450
-0.0004585751323214286,0.0006435779158463753,0.0011021530481678038,0.00018500278352494672,8.640508995206869e-07,9.02523315048971e-19,0.3668925392094371,6.0,450
